city,state,median_age,tot_pop,avg_house_size,state_code,pct_male_pop,pct_female_pop,pct_native,pct_asian,pct_black,pct_hispanic,pct_white,pct_foreign_born,pct_veterans
Lee's Summit,Missouri,36.8,95068,2.68,MO,50.86148861867294,49.13851138132705,1.3159001977531872,3.1693103883536,7.468338452476122,4.737661463373585,87.2165187024025,4.0002945260234775,6.967644212563638
Lehigh Acres,Florida,34.3,119480,3.55,FL,48.423167057248065,51.576832942751935,1.4019082691663878,1.550887177770338,25.10713090056913,35.22932708403079,72.2530967525946,26.682289922999665,4.645965852025443
Lewisville,Texas,31.6,104808,2.78,TX,50.35493473780628,49.645065262193725,1.3081062514311883,11.84260743454698,16.170521334249294,30.300167926112515,67.05404167620793,23.724334020303797,4.017823066941455
Lexington-Fayette  county,Kentucky,34.4,314488,2.34,KY,48.9786573732543,51.02134262674569,1.0133931978326678,4.472666683625448,16.373597720739742,6.921090788837731,79.28410622980843,9.098280379537533,5.29781740479764
Lincoln,Nebraska,32.3,277346,2.4,NE,49.95348770128288,50.04651229871714,1.5435593085892712,5.458164170386449,5.929416685295624,7.317934998161143,88.9419714003447,8.277746929827725,5.2980753282902935
Little Rock,Arkansas,36.6,197986,2.36,AR,48.99184790843797,51.00815209156203,0.4853878557069691,4.254341216045579,43.238410796723,7.828836382370469,51.67638115826372,8.404634671138362,6.234279191457982
Livermore,California,36.7,88117,2.91,CA,47.12144081164815,52.87855918835185,1.0678983624045302,16.019610290863284,3.630400490257272,22.222726602131253,83.34373616895718,15.84143808799664,3.4760602380925363
Livonia,Michigan,47.4,94633,2.52,MI,47.94204981349001,52.05795018650999,0.4702376549406655,2.8732049073790327,4.895755180539559,1.872496909112044,92.3388247228768,7.5819217397736525,5.703084547673645
Long Beach,California,34.6,474172,2.78,CA,50.22628919463823,49.77371080536177,2.7080890478560518,14.360822655070312,13.697139434635535,43.842740608892974,58.62050057784939,26.944652995115696,3.6828408256919434
Longmont,Colorado,36.8,92221,2.63,CO,47.64749894275708,52.352501057242925,1.8238795935849756,2.4452131293306296,1.932314765617376,26.94180284317021,93.09484824497672,11.303282332657421,5.340432222595721
Longview,Texas,36.8,81590,2.55,TX,49.10528251011153,50.89471748988846,0.31008702046819464,2.2184091187645545,24.395146464027448,21.588429954651307,74.76038730236549,10.763573967397964,6.755729868856478
Lorain,Ohio,35.6,63651,2.52,OH,48.457997517713785,51.542002482286215,1.4202447722738054,0.4838887055977125,25.74664969914063,30.387582284645962,73.31699423418328,2.405303922954863,7.706084743366168
Los Angeles,California,35.0,3971896,2.86,CA,49.321482737715186,50.67851726228482,1.6052283342766274,12.9157208547253,10.193318254052976,48.76089404153583,54.82646071296933,37.398386060460794,2.1505346564965446
Louisville/Jefferson County metro government,Kentucky,37.5,615389,2.45,KY,48.49794195216359,51.50205804783641,0.7450571914675108,3.0226409636831337,24.578924875160265,4.665666757124357,74.172759019092,6.154643648164008,6.396604424193478
Loveland,Colorado,37.6,75188,2.53,CO,49.26584029366389,50.734159706336115,1.3685694525722192,2.0601691759323297,1.263499494600202,18.044102782358888,95.14550194179922,4.056498377400649,7.537106985157206
Lowell,Massachusetts,33.4,110720,2.8,MA,49.15281791907513,50.84718208092487,0.7839595375722543,26.141618497109825,6.602239884393063,19.95574421965318,62.17304913294798,30.17882947976879,3.3995664739884397
Lubbock,Texas,29.2,249051,2.61,TX,49.11443840819753,50.88556159180249,3.062424965167777,3.0146435870564665,9.473561639985382,36.420652798021294,82.8416669678098,5.712083067323562,4.2513380793492095
Lynchburg,Virginia,28.7,79812,2.48,VA,48.381195810153855,51.618804189846145,1.2830150854508096,3.646068260411968,29.157269583521277,3.3691675437277597,67.31694482032778,5.467849446198566,5.4152257805843735
Lynn,Massachusetts,34.8,92459,2.81,MA,48.23543408429683,51.76456591570317,1.2719151191338862,9.95576417655393,19.727663072280688,35.96188580884501,54.783201202695246,32.337576655598696,3.345266550579176
Lynwood,California,29.4,72005,4.43,CA,49.488229984028884,50.511770015971116,,1.3804596902992847,7.424484410804805,88.01749878480663,67.59252829664607,38.9709047982779,1.0777029372960212
Macon,Georgia,36.0,153459,2.46,GA,46.80924546621574,53.19075453378426,0.444418378850377,2.33808378785213,55.10853061729844,3.191080353710112,41.78119237060061,3.1578467212740864,6.995353807857474
Madison,Wisconsin,30.7,248956,2.23,WI,49.24404312408618,50.75595687591382,0.922251321518662,9.614952039717863,8.203859316505728,7.911839843185141,82.06349716415751,12.08647311171452,3.89908256880734
Manchester,New Hampshire,37.3,110223,2.4,NH,49.75821743193345,50.24178256806656,0.5062464276965787,3.9048111555664433,6.25640746486668,10.85254438728759,90.82314943342135,13.160592616785973,4.96538834907415
Manteca,California,35.3,75450,3.25,CA,49.10934393638171,50.89065606361829,3.791915175612989,10.831013916500993,8.322067594433399,41.81842279655401,74.4280980781975,18.478462557985424,5.216699801192843
Maple Grove,Minnesota,38.6,68381,2.64,MN,46.4748979979819,53.5251020020181,0.8028545941123997,8.903057866951345,4.3155262426697485,2.464134774279405,87.28009242333397,11.180006142057003,4.303827086471388
Marysville,Washington,33.2,66773,2.79,WA,50.07413175984306,49.92586824015696,4.882212870471598,9.262725952106392,2.6957003579291032,10.695939975738696,88.20032048882031,11.563056924205892,8.557351025114944
Mayagüez,Puerto Rico,38.1,66581,,PR,46.25794145476938,53.74205854523062,,0.3529535453057178,,98.40795422117421,,,
McAllen,Texas,32.3,140253,3.19,TX,48.720526477152006,51.279473522847994,0.473430158356684,3.9749595374073987,2.375706758500709,81.1597612885286,76.83472011293875,26.873578461779786,3.1058159183760776
McKinney,Texas,35.6,162887,2.91,TX,47.4801549540479,52.51984504595211,1.1056744859933574,8.522472634402991,10.245753190862377,19.464413980243968,79.31388017459956,15.814644508155961,4.96172192992688
Medford,Oregon,38.6,79795,2.65,OR,49.63468889028135,50.365311109718654,1.5527288677235416,2.6756062409925434,1.5051068362679367,17.91340309543205,94.57234162541513,7.751112225076759,8.311297700357164
Melbourne,Florida,43.4,80136,2.37,FL,48.89188379754418,51.108116202455825,0.3132175301986623,6.471498452630527,14.626385145253069,7.562144354597184,81.60751722072476,12.085704302685436,10.436008785065386
Memphis,Tennessee,34.1,655760,2.55,TN,47.614523606197395,52.385476393802605,0.6293461022325241,2.406063193851409,64.19772477735756,7.1094607783335375,30.95050018299378,6.605770403806269,4.756160790533122
Menifee,California,37.1,87163,3.06,CA,49.17912416965915,50.82087583034085,1.8803850257563413,8.15483634110804,8.917774743870678,34.17734589217902,71.51084749262877,14.319149180271443,7.825568188336795
Merced,California,29.7,82440,3.15,CA,48.578360019408066,51.421639980591955,2.827510917030568,12.022076661814651,7.840853954391072,52.98884036875303,51.52231926249392,19.830179524502668,4.516011644832607
Meridian,Idaho,38.0,90753,2.54,ID,47.77032164225976,52.22967835774024,0.542130838649962,2.967395017244609,1.9933225347922383,7.268079292144612,93.24760613974192,8.936343702136568,6.2146705894020045
Mesa,Arizona,36.9,471833,2.68,AZ,49.80533366678465,50.19466633321535,3.4003556343028145,3.0960106647902963,4.8108123001146605,27.85413483160356,87.53308903785873,12.184819628978898,6.7413682383385645
Mesquite,Texas,34.6,145124,2.96,TX,47.710923072682675,52.289076927317325,1.7667649734020558,3.0980402965739637,25.729031724594144,39.106557151125934,67.9398307654144,18.435958215043687,4.436206278768502
Metairie,Louisiana,41.6,146458,2.39,LA,47.464119406246155,52.535880593753845,0.29906184708244005,3.2712449985661425,11.786996954758363,13.453003591473324,84.85026423957724,13.56771224514878,4.907208892651818
Miami,Florida,40.4,440989,2.5,FL,48.94453149625047,51.05546850374952,0.35624471358696025,1.0460578381773695,19.803441809206127,72.55101601173727,76.69851175426146,59.1373027445129,1.6401769658653618
Miami Beach,Florida,42.5,92311,2.1,FL,52.095633239808905,47.904366760191095,,3.002892396355797,4.3472608898181155,51.39799157196867,78.19219811290095,54.065062668587714,2.453662077108904
Miami Gardens,Florida,34.9,113199,3.75,FL,44.80516612337564,55.19483387662436,,,75.35402256203676,20.57173649943904,24.092969019160947,29.50026060300886,2.055671869892844
Midland,Texas,32.1,132950,2.78,TX,50.09025949605115,49.90974050394885,1.4456562617525386,2.4663407295975928,7.806694245957128,44.13463708160962,87.21925535915756,12.832643851071829,4.327190673185409
Milpitas,California,36.8,77617,3.32,CA,51.661362845768316,48.338637154231684,0.7717381501475192,67.79056134609685,3.75433216949895,15.222180707834625,22.066042233015967,50.808456910212975,2.07171109421905
Milwaukee,Wisconsin,31.6,600154,2.51,WI,47.70692189004822,52.29307810995177,1.8017042292478265,4.137604681465091,41.34755412777388,18.384447991682134,49.493629968308134,9.717672464067556,3.4349516957314288
Minneapolis,Minnesota,32.4,410935,2.26,MN,50.262693613345185,49.737306386654815,2.248044094564834,8.238285860294207,21.90030053414774,9.72927591954932,67.61701972331392,17.221458381495854,3.703018725589205
Miramar,Florida,36.6,137115,3.41,FL,48.249279801626365,51.750720198373614,,8.813040148780221,48.01808700725668,34.107865660212234,42.96685264194289,41.70149144878386,2.2441016664843376
Mission,Texas,32.9,83307,3.51,TX,48.651373834131576,51.348626165868424,,3.6911664085851132,,88.06822956054113,93.61158125967806,27.138175663509674,2.86050391923848
Mission Viejo,California,44.9,97163,2.85,CA,50.275310560604346,49.72468943939565,0.7029424781038051,13.454710126282636,2.126323806387205,19.46522853349526,83.55649784382945,17.81336516986919,4.8506118584234725
Missoula,Montana,34.7,71024,2.15,MT,49.281932867763004,50.718067132236996,5.094052714575356,3.22707817075918,1.6177630096868665,3.4833295787339487,93.63595404370352,3.901498085154314,6.663944582113088
Missouri City,Texas,37.2,71778,3.03,TX,48.66672239404832,51.33327760595169,,24.873916799019195,39.10669007216696,13.941597704031878,28.68566970380897,25.85193234695868,5.9544707291927885
Mobile,Alabama,38.0,194305,2.4,AL,46.97511644064743,53.02488355935257,1.4492679035536913,2.839865160443632,49.611178302153824,2.6911299246030724,48.25146033298165,3.7230127891716633,6.144463601039603
Modesto,California,35.2,211257,2.97,CA,49.63243821506506,50.36756178493494,2.0770909366316856,9.191174730304796,4.6715611790378535,40.30209649857756,78.86981259792573,18.751094638284176,4.6649341796958215
Montgomery,Alabama,35.4,200586,2.41,AL,47.15284217243477,52.84715782756524,0.6366346604448964,3.2494790264524935,60.5027270098611,3.3142891328407766,36.66507134097096,4.6548612565184015,7.455654931052017
Moreno Valley,California,30.7,204181,3.9,CA,48.28265117714185,51.71734882285815,0.902630509205068,5.834039406213115,17.411022573109154,59.07013874944289,44.27003491999746,26.66359749437998,4.177176132940871
Mount Pleasant,South Carolina,42.7,81309,2.53,SC,48.49278677637161,51.50721322362839,,2.246983728738516,4.587438044988869,3.159551833130404,93.3574389059022,5.781647788067742,4.896136959008229
Mount Vernon,New York,38.5,68621,2.85,NY,46.45225222599496,53.54774777400504,0.5187916235554714,2.181547922647586,72.61625449935151,13.765465382317364,19.099109602016874,34.649742790107986,3.0078255927485755
Mountain View,California,33.5,80438,2.46,CA,52.82702205425297,47.17297794574704,0.7173226584450135,29.692433924264652,2.4540639996021785,20.384644073696517,63.900146696834824,39.60441582336707,1.7106342773316094
Muncie,Indiana,27.4,69701,2.35,IN,46.55026470208462,53.44973529791538,0.2912440280627251,,15.038521685485144,3.5853144144273394,86.02746015121734,1.5236510236581968,4.258188548227428
Murfreesboro,Tennessee,30.2,126121,2.6,TN,48.13155620396286,51.86844379603714,1.0616788639481134,5.76034125958405,17.959737077885524,7.0091420144147305,77.12434883960641,7.094774066174548,4.122231824993459
Murrieta,California,35.3,109816,3.3,CA,44.95064471479566,55.04935528520434,2.118999052961317,14.60716106942522,8.431376120055365,29.999271508705476,70.75471698113208,18.0984555984556,6.594667443724048
Nampa,Idaho,31.4,89850,2.98,ID,50.80801335559265,49.191986644407336,2.4117974401780744,1.6538675570395105,1.7807456872565388,24.558708959376737,89.90094602114634,7.353366722314969,5.271007234279355
Napa,California,37.2,80429,2.84,CA,49.51945193897722,50.48054806102278,2.177075432990588,4.4672941351999915,0.8392495244252695,41.31469992167005,71.91062925064342,22.938243668328585,5.816310037424313
Naperville,Illinois,38.5,147159,2.76,IL,48.49516509353828,51.50483490646172,0.3051121575982441,21.215827778117546,6.136899544030608,3.3487588254880776,74.02673298948756,20.657248282469986,3.0884961164454774
Nashua,New Hampshire,38.3,87975,2.46,NH,48.793407217959654,51.206592782040346,0.7445296959363455,11.00880932082978,4.713839158851947,11.947712418300656,84.08866155157716,14.427962489343562,6.2881500426257455
Nashville,Tennessee,34.1,654596,2.39,TN,48.00380692824277,51.99619307175723,0.8362409791688308,4.178913406131414,28.84893888749702,10.315675622826904,66.06319012031848,13.472890149038491,4.2685870368899295
New Bedford,Massachusetts,38.6,94959,2.39,MA,46.1177982076475,53.8822017923525,0.3643677797786413,1.9071388704598824,9.361935150959887,19.30938615613054,67.33221706210048,20.033909371412925,4.407165197611602
New Braunfels,Texas,37.0,69923,2.85,TX,47.29631165710853,52.70368834289147,0.9267336927763395,2.302532786064672,4.964031863621412,32.20971640232828,91.22749309955239,7.729931496074253,7.442472433963075
New Britain,Connecticut,33.4,72809,2.52,CT,51.29860319466,48.70139680534,,3.1548297600571362,13.560136796275186,41.46190718180445,77.50552816272713,20.71172519880784,3.047700146959854
New Haven,Connecticut,29.9,130310,2.48,CT,48.933312869311635,51.066687130688365,1.6921187936459212,6.113114879901773,33.271429667715445,33.430281636098535,43.16706315708696,19.85342644463203,1.969917888112961
New Orleans,Louisiana,35.9,389617,2.41,LA,47.67143117471774,52.32856882528226,0.6406291306590831,3.4261852023910664,60.224528190505026,5.608071516386605,36.013315640744636,5.564182261040972,4.462844280408709
New Rochelle,New York,40.6,79838,2.85,NY,48.68734186728125,51.31265813271875,0.8078859690874021,5.2831984769157545,22.19870237230392,29.49472682181417,55.65645431999799,33.76838097146723,3.482051153586012
New York,New York,36.0,8550405,2.68,NY,47.73689667331548,52.26310332668452,1.0633765301175793,15.257335763627571,25.639113001080066,29.064412738343968,44.860167442360925,37.57131972111263,1.8357142147067889
Newark,New Jersey,34.6,281913,2.73,NJ,48.9654609755492,51.034539024450815,0.8045035170424918,2.606832604385041,51.42047369223839,35.62517514268587,27.101268831164226,30.59560928371518,2.06765917144651
Newport Beach,California,46.8,87131,2.4,CA,49.53575650457358,50.46424349542642,0.485475892621455,11.4964823082485,,9.327334702918591,85.86381425669394,17.58042487748333,5.5628880650973835
Newport News,Virginia,32.8,182385,2.46,VA,48.46067384927489,51.53932615072512,1.206787838912191,4.537105573375003,43.44929681717247,8.652027304877045,52.17040875071963,6.902431669271048,10.360501137703212
Newton,Massachusetts,42.3,88809,2.71,MA,47.275613958044794,52.72438604195521,0.27474692880226104,17.6401040435091,3.2935851096172684,5.3935974957493045,78.12271278811832,24.42545237532232,2.0425857739643503
Norfolk,Virginia,30.2,246393,2.51,VA,52.32169745082044,47.67830254917956,1.3226836801370168,4.811013299890825,43.788987511820544,7.613852666268928,51.84441116427821,6.778601664820022,11.950420669418369
Norman,Oklahoma,30.9,120297,2.47,OK,49.44678587163437,50.55321412836563,8.978611270438996,5.435713276307805,5.5030466262666575,9.752529157003085,88.45523994779587,7.236256930763028,4.63685711198118
North Charleston,South Carolina,30.7,111864,2.82,SC,50.55156261174283,49.44843738825717,0.9314882357147966,3.737574197239505,50.716942001001215,11.598905814202961,43.763856110991924,7.856861903740255,8.627440463419866
North Las Vegas,Nevada,32.2,234793,3.31,NV,49.554288245390616,50.445711754609384,2.018373631241136,8.634414143522166,23.038591440119596,40.377694394636976,58.50131818239896,21.216560970727407,7.349452496454325
North Little Rock,Arkansas,33.6,66506,2.62,AR,47.62126725408235,52.378732745917674,1.0720837217694643,,46.26048777553905,7.3076113433374426,51.3006345292154,4.190599344420051,6.209966018103629
North Richland Hills,Texas,39.9,69205,2.64,TX,50.9457409146738,49.054259085326215,1.6284950509356262,7.651181273029406,7.85925872408063,14.731594537966911,84.18177877321003,11.348890976085546,7.4777833971533845
Norwalk,California,35.0,107145,3.88,CA,49.5823416864996,50.4176583135004,1.0873115871015913,15.109431144710438,4.8485696952727615,70.95058098838022,43.86392272154557,36.76886462270755,2.8251434971300573
Norwalk,Connecticut,42.4,88483,2.7,CT,46.20096515714883,53.79903484285117,0.6238486488930076,3.338494400054248,17.098199654170855,27.894623826045684,76.67461546285729,25.234225783483833,3.2514720341760563
O'Fallon,Missouri,36.0,85032,2.77,MO,49.11327500235207,50.88672499764793,0.8055790761125223,4.05376799322608,6.04007902907141,3.0376799322607964,90.61176968670618,3.844435036221658,6.800969046947032
Oakland,California,35.7,419278,2.56,CA,48.61380754535178,51.38619245464822,1.9986739108658216,17.99426633403136,28.197997510005298,27.202476638411746,40.92726067191696,27.164792810498053,2.8999852126751224
Oceanside,California,39.4,175714,2.72,CA,49.786585018837435,50.213414981162565,1.3954494234949977,11.884084364364819,6.776352481873954,35.34152088052176,78.27094027795167,21.336945263325628,10.272943533241515
Odessa,Texas,31.2,118980,2.92,TX,51.36913767019668,48.63086232980332,0.9531013615733736,1.8927550848882164,6.4271306101865875,53.442595394183904,89.88401412002018,13.317364262901327,4.630189947890401
Ogden,Utah,31.3,85450,2.68,UT,51.87009947337624,48.12990052662376,2.0093622001170277,2.2363955529549444,3.0661205383265067,33.08952603861908,87.72381509654768,14.968987712112348,5.944997074312464
Oklahoma City,Oklahoma,34.1,631263,2.58,OK,48.9854466363465,51.014553363653505,6.605170903411097,5.347850262093613,17.69040795991528,18.591617123132515,73.23508585169729,12.6991444136596,6.628457552557332
Olathe,Kansas,33.0,134316,2.97,KS,48.427588671491115,51.57241132850889,1.3937282229965158,4.681497364424193,7.086274159444892,12.009738229250427,89.55150540516395,8.869382649870456,4.498347181274012
Omaha,Nebraska,34.2,443887,2.47,NE,49.28934616242422,50.71065383757578,1.423335218197424,4.304023321250678,14.468321892733965,14.30904712235321,79.61868673784093,10.872812224732868,5.520098583648541
Ontario,California,31.0,171200,3.52,CA,49.683995327102814,50.316004672897186,2.514018691588785,8.360397196261681,7.535046728971963,69.09579439252336,43.67114485981308,28.36273364485981,2.8130841121495327
Orange,California,35.0,140995,3.14,CA,47.75843115004078,52.24156884995922,0.4666832157168694,15.927515160112062,2.023476009787581,32.806127876875074,70.98336820454627,24.504415050179087,2.832015319692188
Orem,Utah,26.1,94457,3.26,UT,51.55255830695449,48.44744169304551,1.0332743999915306,4.088632922917307,1.944800279492256,19.41835967689001,90.53008247138911,13.559609134315085,2.9939549212869347
Orlando,Florida,33.1,270917,2.42,FL,48.3321460078179,51.66785399218211,0.8762831420693423,4.106054621895266,25.129836813489003,32.96433963169532,66.11655968433136,18.66180416880447,4.718050177729711
Oshkosh,Wisconsin,33.0,66557,2.3,WI,49.438826870201474,50.561173129798526,0.3560857610769716,4.780864522138919,4.173866009585769,2.96287392761092,90.4638129723395,3.5278032363237526,5.72291419384888
Overland Park,Kansas,38.2,186511,2.41,KS,50.05334805989994,49.94665194010005,0.6777080172215044,9.18069175544606,5.728884623427036,5.4173748465237965,86.4040190658996,11.477607218877173,5.608784468476389
Oxnard,California,31.0,207252,4.08,CA,49.17009244784127,50.82990755215873,3.0113099029201167,8.805222627525913,3.465829039044256,74.7452376816629,79.81732383764692,37.96248045857217,3.0721054561596515
Palatine,Illinois,38.0,69269,2.69,IL,52.70178579162396,47.298214208376045,,11.758506691304913,2.6303252537210007,26.889373312737302,66.76290981535752,31.41376373269428,3.795348568623772
Palm Bay,Florida,40.7,107895,2.82,FL,47.9790537096251,52.0209462903749,1.4857036934056258,1.0417535566986422,19.362343018675567,15.608693637332589,78.15746790861485,11.186801983409795,10.141341118680199
Palm Coast,Florida,48.8,82121,2.76,FL,48.086360370672544,51.913639629327456,0.8524007257583323,3.018716284507008,13.134277468613385,10.601429597788627,81.91814517602077,11.061725989698127,9.68083681396963
Palmdale,California,32.6,158350,3.54,CA,48.22292390274708,51.77707609725292,1.768234922639722,6.934638459109568,17.30217871802968,55.2270287338175,46.403536469845285,26.50710451531418,4.034101673508052
Palo Alto,California,40.2,66848,2.55,CA,47.048528003829574,52.951471996170426,0.8317376735280038,35.98462182862613,1.5692316898037335,5.229775011967448,64.35345859262806,34.926998563906174,3.0292604116802297
Paradise,Nevada,37.2,236946,2.65,NV,51.81940188903801,48.180598110962,1.8206680003038669,11.977412575017093,10.589332590548056,37.28571066825352,62.30280317034261,28.15493825597393,5.9557873945962365
Parma,Ohio,40.8,79943,2.42,OH,48.06549666637479,51.9345033336252,1.0957807437799432,1.2183680872621745,3.6626096093466587,6.706028044982049,95.42048709705664,8.642407715497294,6.289481255394469
Pasadena,California,37.6,142246,2.63,CA,47.602041533681096,52.39795846631892,1.519199133894802,16.024352178620134,11.184145775628137,37.060444581921466,53.79764633100403,28.667941453538237,3.2464884777076333
Pasadena,Texas,31.5,153786,2.95,TX,51.25759171836188,48.74240828163812,1.2959567190771593,1.0208991715760862,4.03417736334907,68.84306763944701,91.19165593747157,24.756479783595392,3.729208120375066
Pasco,Washington,28.6,68097,3.45,WA,51.834882593946865,48.16511740605314,1.5477921200640263,3.2527130416905297,3.3261377153178557,57.09943169302613,81.85529465321527,23.885046330969054,3.013348605665448
Passaic,New Jersey,30.4,71082,3.56,NJ,51.356180186263764,48.64381981373625,,4.695984918826143,7.357699558256661,75.51841535128443,42.69998030443713,34.008609774626485,0.9749303621169916
Paterson,New Jersey,34.0,147757,3.37,NJ,47.808225667819464,52.191774332180536,0.7329601981632003,6.5330238161305365,31.036093044661175,57.90250208111968,37.14544826979432,33.7107548204146,1.1464769858619221
Pawtucket,Rhode Island,39.2,71583,2.41,RI,50.39185281421567,49.60814718578433,1.8984954528309796,3.0035064191218592,21.671346548761573,22.515122305575343,66.51579285584565,24.983585488174572,4.4326166827319335
Pearland,Texas,33.9,111665,3.0,TX,46.86875923521247,53.13124076478754,0.7621009268795056,13.149151479872836,21.29494470066717,23.69587605785161,65.68665203958268,15.118434603501544,5.033806474723503
Pembroke Pines,Florida,40.3,166624,2.94,FL,46.2418379105051,53.7581620894949,0.6457653159208757,7.747983483771846,20.709501632417894,36.32069809871327,68.19185711542156,37.33555790282313,4.1104522757826
Peoria,Arizona,36.9,171242,2.97,AZ,46.798682566192866,53.201317433807134,1.8149752981161165,3.8722976839793977,4.971911096576774,24.01805631795938,88.3147825883837,8.327396316324267,7.602690928627322
Peoria,Illinois,33.1,118661,2.4,IL,47.38625159066584,52.61374840933414,1.131795619453738,5.889888000269675,30.619158780054104,5.7929732599590436,64.9531016930584,6.334853068826321,5.590716410615113
Perris,California,26.9,74959,4.78,CA,55.52768846969677,44.47231153030323,,4.457103216424978,12.5308501981083,72.57033845168692,31.86008351232007,31.05297562667592,1.7622967222081405
Pharr,Texas,26.9,76535,3.67,TX,46.04690664401907,53.95309335598092,,,0.2665447181028288,95.3746651858627,96.28797282289149,33.35990069902659,1.7978702554386885
Philadelphia,Pennsylvania,34.1,1567442,2.61,PA,47.29170202151021,52.7082979784898,1.1164687433410614,7.829380608660481,44.096432276281995,13.974233177367966,43.901464934587686,13.100261445080584,3.9551702710530914
Phoenix,Arizona,33.8,1563001,2.89,AZ,50.34117060705656,49.658829392943446,2.671015565569056,4.2484297834742275,8.505368838535613,42.86075312811701,74.3092934681424,19.238759284223107,4.63134700489635
Pine Hills,Florida,29.2,76081,3.3,FL,46.45575110737241,53.5442488926276,,2.9034844442107755,75.03713147829288,13.795822872990627,13.18200339112262,27.25384787266203,3.409524059883545
Pittsburg,California,34.5,69427,3.15,CA,47.97701182537054,52.02298817462947,3.2451351779567026,20.13769858988578,21.50604231783024,41.201549829317116,37.44364584383597,30.309533754879226,3.0377230760367
Pittsburgh,Pennsylvania,32.9,304385,2.13,PA,49.17785041969874,50.82214958030128,0.8834206679041346,6.9737339224994646,27.0210424298175,3.0441710333952066,68.61803308310199,9.260311776204476,5.824202900931387
Plano,Texas,38.1,283619,2.65,TX,48.856035738085254,51.143964261914746,1.3296006261921802,21.140332629337248,8.891153272524056,15.146728533701904,68.83177784281025,26.101918418723717,4.1319516675540084
Plantation,Florida,40.6,92555,2.73,FL,46.3302900977797,53.6697099022203,,4.2720544541083685,21.25222840473232,28.524661012371023,72.35697693263467,30.146399438171898,4.361730862730268
Pleasanton,California,41.3,79519,2.87,CA,46.104704536022844,53.895295463977156,0.7645971403060904,34.78665476175505,2.413259724091098,9.996353072850514,62.79505526980972,29.185477684578533,3.0483280725361235
Plymouth,Minnesota,38.4,75928,2.46,MN,51.410546833842595,48.589453166157405,1.0009482667790541,7.324043830997787,9.137604045938255,4.311979770308714,84.1217995996207,11.62943841534085,5.476240649035928
Poinciana,Florida,34.2,73943,3.93,FL,51.58297607616677,48.41702392383323,2.154362143813478,1.9055218208620155,33.471728223090764,50.555157350932475,61.698876161367544,19.40548801103553,3.9665688435686945
Pomona,California,32.1,153252,3.63,CA,48.90311382559445,51.09688617440555,2.5226424451230653,11.514368491112675,7.0302508287004395,70.98569676089056,61.530028971889436,35.15712682379349,2.121342625218594
Pompano Beach,Florida,42.5,107771,2.55,FL,52.49000194857614,47.50999805142386,1.9838360969091875,1.0104759165267094,35.865863729574755,21.55032429874456,62.50289966688627,30.37273478022845,4.774011561551808
Ponce,Puerto Rico,40.5,121583,,PR,46.85523469564002,53.144765304359986,,,,99.27785956918319,,,
Port Saint Lucie,Florida,42.1,179410,2.91,FL,46.858592051725104,53.141407948274896,0.8561395685859206,4.440666629507831,18.385820188395297,19.084777883061143,75.27395351429685,18.95267822306449,6.920461512736192
Portland,Maine,40.3,66872,2.13,ME,47.07500897236512,52.92499102763488,0.9899509510707024,5.52697691111377,8.598516568967579,3.03714559157794,89.30793157076204,13.800992941739445,5.482115085536547
Portland,Oregon,36.7,632187,2.43,OR,49.59228835771694,50.40771164228306,2.422384515973913,10.184644733283033,7.262724478674822,9.659167303345372,82.9276780446292,13.610055252638855,4.735940473309322
Portsmouth,Virginia,33.6,96201,2.54,VA,47.71260174010665,52.28739825989335,1.6465525306389746,1.8554900676708144,55.06387667487864,4.049853951622125,44.702238022473786,1.886674774690492,10.666209290963712
Providence,Rhode Island,29.9,179204,2.72,RI,49.71429209169438,50.28570790830562,2.3275150108256515,7.495368406955202,17.09671659114752,43.507957411664925,54.62210664940515,29.872101069172558,2.7527287337336217
Provo,Utah,23.6,115258,3.28,UT,48.78706901039408,51.21293098960593,1.6623574936230023,3.5607072827916504,0.9214110951083656,14.461469052039769,94.111471654896,9.478734664838882,1.8888059830987871
Pueblo,Colorado,37.6,109419,2.44,CO,50.84583116277794,49.15416883722206,6.677085332529085,2.2555497674078544,3.75346146464508,52.62248786773778,78.68560304883064,3.2699988119065244,7.301291366216104
Quincy,Massachusetts,41.0,93629,2.39,MA,47.13176473101283,52.86823526898717,0.37488385008918174,32.546540067714055,4.183532879770157,2.7406038727317394,62.718815751529974,35.176067244123075,4.429183265868481
Racine,Wisconsin,33.7,77737,2.56,WI,50.57308617518043,49.42691382481959,1.7636389364138054,1.5115067471088417,25.745783860967112,23.4315705519894,67.46465646989208,5.663969538315087,5.9817075523881815
Raleigh,North Carolina,32.8,451949,2.42,NC,48.49750746212515,51.50249253787484,0.8750987390170131,5.501726964768149,30.58796457122375,11.458372515482939,61.04494091147453,14.409811726544369,3.705506594770649
Rancho Cordova,California,33.8,71026,2.86,CA,49.05809140314813,50.94190859685187,2.7313941373581505,17.81460310308901,13.103652183707375,19.668853659223387,67.23875763804804,23.963055782389546,6.4624222115844905
Rancho Cucamonga,California,34.5,175232,3.18,CA,50.291613403944474,49.708386596055504,1.591604273192111,13.992307341124912,13.945512235208184,37.563344594594604,63.81939371804236,19.33322680788897,3.3218818480642813
Rapid City,South Dakota,39.5,73568,2.31,SD,49.100152240104386,50.89984775989562,12.449706394084384,2.9496520226185297,3.013538494997825,4.038440626359287,86.97123749456286,3.2283057851239665,10.098140495867767
